game_id,season,status,coverage,neutral_site,scheduled_date,gametime,conference_game,tournament,tournament_type,tournament_round,tournament_game_no,attendance,lead_changes,times_tied,periods,possession_arrow,venue_id,venue_city,venue_state,venue_address,venue_zip,venue_country,venue_name,venue_capacity,home_team,name,market,team_id,alias,league_id,league_name,league_alias,conf_id,conf_name,conf_alias,division_id,division_name,division_alias,logo_large,logo_medium,logo_small,opp_name,opp_market,opp_id,opp_alias,opp_league_id,opp_league_name,opp_league_alias,opp_conf_id,opp_conf_name,opp_conf_alias,opp_division_id,opp_division_name,opp_division_alias,opp_logo_large,opp_logo_medium,opp_logo_small,win,points_game,minutes,field_goals_made,field_goals_att,field_goals_pct,three_points_made,three_points_att,three_points_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,foulouts,points,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,team_tech_fouls,coach_tech_fouls,opp_points_game,opp_minutes,opp_field_goals_made,opp_field_goals_att,opp_field_goals_pct,opp_three_points_made,opp_three_points_att,opp_three_points_pct,opp_two_points_made,opp_two_points_att,opp_two_points_pct,opp_blocked_att,opp_free_throws_made,opp_free_throws_att,opp_free_throws_pct,opp_offensive_rebounds,opp_defensive_rebounds,opp_rebounds,opp_assists,opp_turnovers,opp_steals,opp_blocks,opp_assists_turnover_ratio,opp_personal_fouls,opp_ejections,opp_foulouts,opp_points,opp_fast_break_pts,opp_second_chance_pts,opp_team_turnovers,opp_points_off_turnovers,opp_team_rebounds,opp_flagrant_fouls,opp_player_tech_fouls,opp_team_tech_fouls,opp_coach_tech_fouls,created
a2e84006-b480-4519-938b-5a3c7bfebcc5,2013,closed,full,,2014-01-29,2014-01-29 00:00:00.000000 UTC,true,,,,,15400,0,0,3,,04c2567a-3a02-462b-b06b-5a4216dd30af,Iowa City,IA,1 Elliot Drive,52242,USA,Carver-Hawkeye Arena,15400,false,Spartans,Michigan State,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,MSU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,a30fe8ff-82d2-4521-bc8d-e08e6a9dbb52,Big Ten,BIG10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.24.png,Hawkeyes,Iowa,c10544de-e3bd-4776-ba2e-83df8c017fd1,IOWA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,a30fe8ff-82d2-4521-bc8d-e08e6a9dbb52,Big Ten,BIG10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/i/iowa.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/i/iowa.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/i/iowa.24.png,true,71,3:45:00,25,59,42.4,10,29,34.5,15,30,50.0,5,11,20,55.0,10,26,36,12,9,5,5,1.33,29,,,71,10,12,2,6,2,0,0,0,0,69,3:45:00,18,48,37.5,3,12,25.0,15,36,41.7,5,30,43,69.8,7,28,35,7,10,4,5,0.7,20,,,69,6,8,0,12,3,0,0,0,1,2018-02-20 15:57:46.000000 UTC
0d73405b-cd69-4344-857e-325adab63479,2014,closed,full,,2015-01-09,2015-01-09 00:00:00.000000 UTC,,,,,,15054,2,2,2,,04c2567a-3a02-462b-b06b-5a4216dd30af,Iowa City,IA,1 Elliot Drive,52242,USA,Carver-Hawkeye Arena,15500,false,Spartans,Michigan State,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,MSU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,a30fe8ff-82d2-4521-bc8d-e08e6a9dbb52,Big Ten,BIG10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.24.png,Hawkeyes,Iowa,c10544de-e3bd-4776-ba2e-83df8c017fd1,IOWA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,a30fe8ff-82d2-4521-bc8d-e08e6a9dbb52,Big Ten,BIG10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/i/iowa.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/i/iowa.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/i/iowa.24.png,true,75,3:20:00,27,53,50.9,12,17,70.6,15,36,0.417,4,9,12,75.0,7,25,32,19,10,5,3,1.9,22,,,75,6,11,1,12,3,0,0,1,0,61,3:20:00,22,51,43.1,2,12,16.7,20,39,0.513,3,15,24,62.5,7,21,28,12,8,4,4,1.5,14,,,61,4,4,0,10,1,0,0,0,0,2018-02-20 15:53:37.000000 UTC
f1a26333-2bee-4f2a-a58a-153ae4e37dc4,2015,closed,full,,2015-12-30,2015-12-30 02:00:00.000000 UTC,,,,,,15400,0,0,2,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,04c2567a-3a02-462b-b06b-5a4216dd30af,Iowa City,IA,1 Elliot Drive,52242,USA,Carver-Hawkeye Arena,15400,false,Spartans,Michigan State,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,MSU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,a30fe8ff-82d2-4521-bc8d-e08e6a9dbb52,Big Ten,BIG10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.24.png,Hawkeyes,Iowa,c10544de-e3bd-4776-ba2e-83df8c017fd1,IOWA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,a30fe8ff-82d2-4521-bc8d-e08e6a9dbb52,Big Ten,BIG10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/i/iowa.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/i/iowa.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/i/iowa.24.png,false,70,3:20:00,27,64,42.2,3,13,23.1,24,51,0.471,11,13,20,65.0,17,21,38,11,15,7,5,0.73,27,0,,70,4,18,1,16,3,0,0,0,0,83,3:20:00,27,56,48.2,6,13,46.2,21,43,0.488,5,23,31,74.2,8,19,27,15,12,8,11,1.25,20,0,,83,3,15,0,21,8,0,0,0,0,2018-02-20 15:48:54.000000 UTC
d9caba04-e4e8-47c2-9cb5-b4876e675ee4,2014,closed,full,,2015-03-01,2015-03-01 21:00:00.000000 UTC,,,,,,17279,2,2,2,,43889e3e-601b-4180-811a-33005480d2de,Madison,WI,601 W Dayton St,53715,USA,Kohl Center,17230,false,Spartans,Michigan State,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,MSU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,a30fe8ff-82d2-4521-bc8d-e08e6a9dbb52,Big Ten,BIG10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.24.png,Badgers,Wisconsin,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,a30fe8ff-82d2-4521-bc8d-e08e6a9dbb52,Big Ten,BIG10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/w/wisconsin.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/w/wisconsin.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/w/wisconsin.24.png,false,61,3:20:00,24,53,45.3,9,17,52.9,15,36,0.417,3,4,9,44.4,6,17,23,14,7,3,4,2.0,18,,,61,11,13,0,8,1,0,0,0,1,68,3:20:00,26,50,52.0,4,14,28.6,22,36,0.611,4,12,15,80.0,7,23,30,10,8,3,3,1.25,9,,,68,2,10,0,6,5,0,0,0,0,2018-02-20 15:53:35.000000 UTC
22e5f87d-c920-4ebb-8336-92ad4d1adfa2,2013,closed,full,,2014-02-09,2014-02-09 18:00:00.000000 UTC,true,,,,,17249,0,0,2,,43889e3e-601b-4180-811a-33005480d2de,Madison,WI,601 W Dayton St,53715,USA,Kohl Center,17230,false,Spartans,Michigan State,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,MSU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,a30fe8ff-82d2-4521-bc8d-e08e6a9dbb52,Big Ten,BIG10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.24.png,Badgers,Wisconsin,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,a30fe8ff-82d2-4521-bc8d-e08e6a9dbb52,Big Ten,BIG10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/w/wisconsin.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/w/wisconsin.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/w/wisconsin.24.png,false,58,3:20:00,24,60,40.0,5,19,26.3,19,41,46.3,3,5,9,55.6,8,21,29,9,11,6,2,0.82,17,,,58,12,8,0,10,2,0,0,0,0,60,3:20:00,19,42,45.2,9,23,39.1,10,19,52.6,2,13,20,65.0,3,25,28,10,14,5,3,0.71,13,,,60,2,1,0,9,1,0,0,0,0,2018-02-20 15:57:44.000000 UTC
8e1408d3-9ecc-4561-ab09-53bfec63fa12,2015,closed,full,,2016-01-17,2016-01-17 18:30:00.000000 UTC,,,,,,17287,13,10,2,c7569eae-5b93-4197-b204-6f3a62146b25,43889e3e-601b-4180-811a-33005480d2de,Madison,WI,601 W Dayton St,53715,USA,Kohl Center,17230,false,Spartans,Michigan State,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,MSU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,a30fe8ff-82d2-4521-bc8d-e08e6a9dbb52,Big Ten,BIG10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.24.png,Badgers,Wisconsin,c7569eae-5b93-4197-b204-6f3a62146b25,WIS,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,a30fe8ff-82d2-4521-bc8d-e08e6a9dbb52,Big Ten,BIG10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/w/wisconsin.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/w/wisconsin.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/w/wisconsin.24.png,false,76,3:20:00,28,59,47.5,8,18,44.4,20,41,0.488,1,12,16,75.0,13,17,30,11,9,3,1,1.22,28,0,,76,7,17,0,9,5,0,0,0,0,77,3:20:00,21,47,44.7,6,14,42.9,15,33,0.455,1,29,36,80.6,7,15,22,6,6,4,1,1.0,15,0,,77,0,10,0,13,3,0,0,0,0,2018-02-20 15:48:58.000000 UTC
86eb4926-e845-4393-ab18-bf1484f72443,2014,closed,full,,2014-12-04,2014-12-04 00:15:00.000000 UTC,,,,,,9149,11,9,3,,9ae1ec22-21b6-4eea-b16a-c8deb0cf612a,South Bend,IN,113 Joyce Center,46556,USA,Purcell Pavilion,9149,false,Spartans,Michigan State,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,MSU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,a30fe8ff-82d2-4521-bc8d-e08e6a9dbb52,Big Ten,BIG10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.24.png,Fighting Irish,Notre Dame,80962f09-8821-48b6-8cf0-0cf0eea56aa8,ND,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/n/notre-dame.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/notre-dame.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/notre-dame.24.png,false,78,3:45:00,32,65,49.2,9,17,52.9,23,48,0.479,3,5,9,55.6,15,23,38,16,12,2,5,1.33,22,,,78,2,15,0,4,5,0,0,0,0,79,3:45:00,26,56,46.4,7,23,30.4,19,33,0.576,5,20,25,80.0,5,17,22,7,4,7,3,1.75,14,,,79,10,11,0,16,4,0,0,0,0,2018-02-20 15:53:35.000000 UTC
597135a7-cda5-4f2f-909b-5b7539c2c2be,2015,closed,full,,2016-02-24,2016-02-24 02:00:00.000000 UTC,,,,,,14257,4,2,2,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,3c978b1c-94e5-46a7-848c-2d45efc4ccf5,Columbus,OH,555 Borror Drive,43210,USA,Value City Arena at the Jerome Schottenstein Center,18809,false,Spartans,Michigan State,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,MSU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,a30fe8ff-82d2-4521-bc8d-e08e6a9dbb52,Big Ten,BIG10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.24.png,Buckeyes,Ohio State,857462b3-0ab6-4d26-9669-10ca354e382b,OSU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,a30fe8ff-82d2-4521-bc8d-e08e6a9dbb52,Big Ten,BIG10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/o/ohio-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/o/ohio-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/o/ohio-st.24.png,true,81,3:20:00,31,57,54.4,14,22,63.6,17,35,0.486,3,5,7,71.4,6,23,29,16,7,5,1,2.29,18,0,,81,8,8,2,16,1,0,0,0,0,62,3:20:00,19,48,39.6,5,14,35.7,14,34,0.412,1,19,21,90.5,7,19,26,4,10,3,3,0.4,13,0,,62,4,9,1,7,2,0,0,0,0,2018-02-20 15:48:54.000000 UTC
2e00bb88-9492-421b-a49f-26acd3f01ace,2013,closed,full,,2014-03-09,2014-03-09 20:30:00.000000 UTC,true,,,,,18809,0,0,2,,3c978b1c-94e5-46a7-848c-2d45efc4ccf5,Columbus,OH,555 Borror Drive,43210,USA,Value City Arena at the Jerome Schottenstein Center,18809,false,Spartans,Michigan State,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,MSU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,a30fe8ff-82d2-4521-bc8d-e08e6a9dbb52,Big Ten,BIG10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.24.png,Buckeyes,Ohio State,857462b3-0ab6-4d26-9669-10ca354e382b,OSU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,a30fe8ff-82d2-4521-bc8d-e08e6a9dbb52,Big Ten,BIG10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/o/ohio-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/o/ohio-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/o/ohio-st.24.png,false,67,3:20:00,24,55,43.6,10,20,50.0,14,35,40.0,2,9,10,90.0,8,20,28,17,15,1,4,1.13,22,,,67,16,10,1,12,3,0,0,0,0,69,3:20:00,23,49,46.9,4,10,40.0,19,39,48.7,4,19,31,61.3,7,18,25,12,10,10,2,1.2,12,,,69,8,9,0,21,5,0,0,0,0,2018-02-20 15:57:44.000000 UTC
344b19d5-3a2f-412b-afc7-2e2ec406eb01,2014,closed,full,,2014-11-29,2014-11-29 02:00:00.000000 UTC,,,,,,3449,5,5,2,,286757a9-eb0f-48c9-9810-61b555f6290a,Lake Buena Vista,FL,700 S Victory Way,34747,USA,HP Field House,1200,false,Spartans,Michigan State,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,MSU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,a30fe8ff-82d2-4521-bc8d-e08e6a9dbb52,Big Ten,BIG10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.24.png,Golden Eagles,Marquette,06f7c904-0ac7-4125-b0f4-f4871bb69057,MARQ,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,d07bc93e-c84c-44a9-a99d-c213bd0014d6,Big East,BIGEAST,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/m/marquette.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/marquette.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/marquette.24.png,true,79,3:20:00,26,45,57.8,12,23,52.2,14,22,0.636,0,15,18,83.3,3,22,25,14,16,7,6,0.88,18,,,79,4,4,0,16,3,0,0,0,0,68,3:20:00,25,56,44.6,6,14,42.9,19,42,0.452,6,12,18,66.7,7,15,22,13,12,8,0,1.08,17,,,68,6,9,0,20,7,0,0,0,0,2018-02-20 15:53:35.000000 UTC
dbea9435-5871-4a37-bedf-8d131a414326,2014,closed,full,,2014-11-27,2014-11-27 23:30:00.000000 UTC,,,,,,3216,,,2,,286757a9-eb0f-48c9-9810-61b555f6290a,Lake Buena Vista,FL,700 S Victory Way,34747,USA,HP Field House,1200,false,Spartans,Michigan State,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,MSU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,a30fe8ff-82d2-4521-bc8d-e08e6a9dbb52,Big Ten,BIG10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.24.png,Broncs,Rider,0b73b9b9-1e29-4b14-b5d8-0405fe942e32,RID,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,ec86f5b1-17c7-470f-9bcd-b86f61b76945,Metro Atlantic Athletic,MAAC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/r/rider.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/r/rider.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/r/rider.24.png,true,77,3:20:00,27,55,49.1,12,25,48.0,15,30,0.5,1,11,15,73.3,9,32,41,16,14,4,3,1.14,20,,,77,,,0,,1,0,0,0,0,45,3:20:00,16,62,25.8,1,13,7.7,15,49,0.306,3,12,19,63.2,16,21,37,3,11,7,1,0.27,18,,,45,,,0,,1,1,0,0,0,2018-02-20 15:53:36.000000 UTC
e153ea0e-c33b-477c-9433-c0919f2366ce,2013,closed,full,,2013-11-13,2013-11-13 00:30:00.000000 UTC,false,,,,,22711,0,0,2,,38911649-acfd-551a-949b-68f0fcaa44e7,Chicago,IL,1901 W Madison St.,60612,USA,United Center,20917,false,Spartans,Michigan State,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,MSU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,a30fe8ff-82d2-4521-bc8d-e08e6a9dbb52,Big Ten,BIG10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.24.png,Wildcats,Kentucky,2267a1f4-68f6-418b-aaf6-2aa0c4b291f1,UK,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,9ed9d01e-977c-4ba7-ac7d-64035039461c,Southeastern,SEC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/k/kentucky.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/k/kentucky.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/k/kentucky.24.png,true,78,3:20:00,30,63,47.6,5,12,41.7,25,51,49.0,6,13,17,76.5,7,21,28,17,7,13,3,2.43,27,,,78,21,14,0,18,4,0,0,0,0,74,3:20:00,25,55,45.5,4,20,20.0,21,35,60.0,3,20,36,55.6,18,26,44,8,17,1,6,0.47,19,,,74,2,24,0,9,0,0,0,0,0,2018-02-20 15:57:44.000000 UTC
5b99a888-738d-4128-aa65-4bbb6090cb90,2013,closed,full,,2013-12-14,2013-12-14 21:00:00.000000 UTC,false,,,,,13873,0,0,2,,5fa7b2f4-dd50-43b5-a91f-f234ed6a82a3,Rochester,MI,2200 N Squirrel Rd,48309,USA,Athletics Center O'rena,3000,false,Spartans,Michigan State,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,MSU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,a30fe8ff-82d2-4521-bc8d-e08e6a9dbb52,Big Ten,BIG10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.24.png,Golden Grizzlies,Oakland,aeaaef0d-5238-414e-ac04-c55a22cba208,OAK,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,92db2b30-c5ac-41e9-ba18-59f3c2a0dd0b,Horizon,HORIZON,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/o/oakland.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/o/oakland.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/o/oakland.24.png,true,67,3:20:00,24,57,42.1,6,16,37.5,18,41,43.9,0,13,19,68.4,12,25,37,14,17,11,5,0.82,14,,,67,10,14,0,20,4,0,0,0,0,63,3:20:00,23,60,38.3,8,27,29.6,15,33,45.5,5,9,10,90.0,8,19,27,12,12,8,0,1.0,17,,,63,5,5,2,22,5,0,0,0,0,2018-02-20 15:57:47.000000 UTC
4682709f-0fa8-40d7-98db-4e6b4e6fb766,2015,closed,full,,2016-02-06,2016-02-06 19:00:00.000000 UTC,,,,,,12707,2,1,2,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,64995011-8f2a-4ad8-8be8-8e60e901676b,Ann Arbor,MI,333 E Stadium Blvd,48104,USA,Crisler Center,12707,false,Spartans,Michigan State,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,MSU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,a30fe8ff-82d2-4521-bc8d-e08e6a9dbb52,Big Ten,BIG10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan-st.24.png,Wolverines,Michigan,bdc2561d-f603-4fab-a262-f1d2af462277,MICH,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,a30fe8ff-82d2-4521-bc8d-e08e6a9dbb52,Big Ten,BIG10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/michigan.24.png,true,89,3:20:00,32,50,64.0,14,22,63.6,18,28,0.643,0,11,16,68.8,7,28,35,18,19,4,1,0.95,20,0,,89,12,5,0,19,0,0,0,0,0,73,3:20:00,26,58,44.8,8,28,28.6,18,30,0.6,1,13,16,81.3,5,13,18,10,7,11,0,1.43,18,0,,73,4,6,2,23,2,0,0,0,0,2018-02-20 15:48:54.000000 UTC
